Sequence_ID	Param_1	Param2
WP_013147341 [Methylotenera versatilis 301]	429	0.4048993655769132
WP_101776066 [Pasteurella oralis]	218	0.8618614577226227
WP_093075605 [Variovorax sp. OV084]	853	0.5900842119949566
TRZ82985 [Sediminibacterium sp.]	389	0.26650341760064045
WP_082164442 [Dakarella massiliensis]	546	0.059877248612406064
WP_131905256 [Cocleimonas flava]	44	0.8469723005635525
WP_123489230 [Granulicella sp. GAS466]	706	0.3742875972176384
WP_128182175 [Sinirhodobacter sp. 24D10-4-9]	100	0.1825843388446332
OYZ27359 [Hydrogenophilales bacterium 16-64-40]	754	0.5999287918597528
WP_132273273 [Neorhizobium sp. JUb45]	6	0.16133365226969798
PZP86707 [Azospirillum brasilense]	68	0.37932553254256407
ALP53396 [Candidatus Tenderia electrophaga]	788	0.8501954774895313
OYV97440 [Deltaproteobacteria bacterium 37-65-8]	395	0.9447822366284515
WP_012905434 [Citrobacter rodentium]	340	0.42417512109975053
WP_036234436 [Methylibium sp. T29-B]	10	0.0979276626755331
WP_051555136 [Legionella fairfieldensis]	352	0.040537667309844205
WP_068808211 [Immundisolibacter cernigliae]	550	0.04503262755173665
PYX29714 [Acidobacteria bacterium]	915	0.31268574003480165
WP_055829172 [Brevundimonas sp. Root608]	465	0.3253832726572867
RLA07436 [Gammaproteobacteria bacterium]	804	0.8876225414328456
WP_107046369 [Riemerella anatipestifer]	18	0.16243628939216526
WP_102230811 [Bacillus sp. UMB0899]	685	0.6929811593633781
WP_075482433 [Candidatus Pelagibacter ubique]	59	0.7589697724947684
WP_076446657 [Roseivivax lentus]	834	0.25440853924642215
WP_043317927 [Microbulbifer sp. HZ11]	222	0.3563868652034532
WP_007362280 [Opitutaceae bacterium TAV1]	269	0.3689996549222636
WP_114789765 [Niabella yanshanensis]	882	0.37691604503779996
WP_006301313 [Aminomonas paucivorans DSM 12260]	761	0.08544554889087186
EJW12963 [Rhodovulum sp. PH10]	120	0.23304448337949313
OGP50362 [Deltaproteobacteria bacterium RBG_13_43_22]	621	0.5169024015659929
WP_054650747 [Desulfovibrio brasiliensis]	737	0.5433502531216201
RKY38876 [Candidatus Omnitrophica bacterium]	306	0.7489897882464829
PPC94419 [Methylotenera sp.]	797	0.4212446092768898
RPI77245 [Desulfobacteraceae bacterium]	471	0.45642164457269174
OGU21287 [Hydrogenophilales bacterium RIFOXYD1_FULL_62_11]	5	0.8050944855917259
WP_075754620 [Sporomusa sphaeroides DSM 2875]	929	0.8200841263117278
PVW87386 [Klebsiella pneumoniae]	225	0.19059070275095602
OGA17431 [Betaproteobacteria bacterium RIFCSPLOWO2_02_FULL_66_14]	578	0.05002159753998081
PYV88374 [Acidobacteria bacterium]	46	0.39001277332447737
WP_117371797 [Shinella sp. WSJ-2]	347	0.43338696190596315
WP_114484026 [Extensimonas vulgaris]	226	0.018140819827798693
PIE17200 [Proteobacteria bacterium]	529	0.2620249060345644
WP_141383561 [Nitrobacter winogradskyi]	935	0.8811684977915142
WP_120993962 [Pseudomonas sp. T3]	784	0.7152813116073229
GAM57004 [Vibrio ishigakensis]	929	0.7163460077633819
PKP22941 [Bacteroidetes bacterium HGW-Bacteroidetes-21]	543	0.8152793277147544
WP_090119096 [Lutibacter oricola]	711	0.3801263926939844
WP_109368885 [Ochrobactrum haematophilum]	956	0.9839457484750734
WP_092614974 [Roseospirillum parvum]	851	0.450003038042356
WP_109997307 [Candidatus Cardinium hertigii]	509	0.8080706950036931
WP_108649185 [Gammaproteobacteria bacterium DM2]	155	0.556785754026312
QDP00289 [Thalassotalea sp. PS06]	680	0.4697267349120908
WP_126316042 [Cardiobacterium hominis]	73	0.7080085046918783
OGA38582 [Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_68_19]	227	0.7780628895260667
WP_128897182 [Dyella sp. M7H15-1]	251	0.0788554111007298
WP_015327600 [Halobacteroides halobius DSM 5150]	375	0.3884423538614432
WP_051928813 [Thermopetrobacter sp. TC1]	686	0.024386611623423482
SMX28718 [Tropicibacter phthalicicus]	474	0.8388722620206925
WP_106874224 [Candidatus Phycorickettsia trachydisci]	600	0.8912824630411407
WP_115218670 [Suttonella indologenes]	609	0.12484735330658958
WP_140808892 [Mesorhizobium sp. B2-7-1]	772	0.26314352759259885
RCL67789 [Rhodothermaceae bacterium TMED105]	917	0.6931569170117498
WP_102090794 [Psychrobacter sp. 4Bb]	346	0.8551789246919821
WP_072427228 [Chitinimonas taiwanensis DSM 18899]	919	0.6348309133175495
WP_108049588 [Bosea sp. 124]	21	0.29983690930930806
PYR76476 [Acidobacteria bacterium]	521	0.8429672626095583
RKY12036 [Planctomycetes bacterium]	195	0.14646891222656588
KUJ89549 [Halomonas sp. 54_146]	294	0.618029833808846
WP_142828926 [Rhizobium sp. rho-1.1]	131	0.724170304092292
WP_102471691 [Vibrio sp. 10N.286.48.B7]	325	0.08219715507901548
ELU03841 [Capitella teleta]	182	0.7185612733494898
WP_141147546 [Martelella sp. BGMRC2036]	448	0.7202741970445333
PPC90748 [Methylomonas sp.]	729	0.05035274193347905
WP_070123318 [Alteromonas confluentis]	181	0.32132491023499177
WP_138854508 [Flavobacteriaceae bacterium F202Z8]	941	0.7998125632890367
RIK78204 [candidate division KSB1 bacterium]	994	0.9209855064803764
RJR20440 [Desulfobacteraceae bacterium]	670	0.4636412658382636
WP_111872715 [Aeromonas]	617	0.5067576624661924
RLD72636 [Bacteroidetes bacterium]	590	0.7069789251350662
WP_108646354 [Polynucleobacter rarus]	312	0.6226420126456111
OZA95783 [Thiotrichales bacterium 34-46-19]	376	0.018100580777136388
WP_081938059 [Leptospirillum ferriphilum]	851	0.7553899650858675
WP_135525673 [Flavobacterium sp. DS2-A]	268	0.6308307777872657
TSE28097 [Tepidimonas thermarum]	579	0.646487195940015
PYT40787 [Acidobacteria bacterium]	108	0.3172234473817065
WP_035257125 [Actibacterium mucosum KCTC 23349]	995	0.5499731735519272
KPQ12832 [Algoriphagus marincola HL-49]	135	0.31195894450879424
KUK22531 [Thermotoga naphthophila]	832	0.47655481705797
WP_021269730 [Bacteriovorax sp. BSW11_IV]	140	0.9929968346962519
OIO61257 [Alphaproteobacteria bacterium CG_4_10_14_0_2_um_filter_63_37]	320	0.6341195939649853
WP_110019562 [Plasticicumulans acidivorans]	467	0.20627200840576487
OJX04292 [Caedibacter sp. 38-128]	762	0.8877730193584384
OGC42432 [candidate division WOR-3 bacterium RBG_13_43_14]	545	0.9525646256411977
WP_077450506 [Psychrobacter piechaudii]	534	0.8975673722225475
WP_116687312 [Pelagibaculum spongiae]	721	0.8130304104025845
EYR78834 [Shinella sp. DD12]	770	0.7890076853200408
RLT08289 [Planctomycetia bacterium]	443	0.23668540414911232
WP_009602828 [Vibrio caribbeanicus ATCC BAA-2122]	816	0.31568053812847896
PSQ81388 [Bacteroidetes bacterium QS_8_68_15]	317	0.07347996631769538
RZI83490 [Rubrivivax sp.]	572	0.7085195910513292
WP_034336078 [Commensalibacter sp. MX01]	858	0.6077506262375857
WP_007069115 [Dialister invisus DSM 15470]	602	0.28053462012813835
OGU05615 [Geobacteraceae bacterium GWC2_58_44]	823	0.938318564122411
PDH35282 [OM182 bacterium MED-G28]	906	0.8912406518279878
WP_090248492 [Lishizhenia tianjinensis]	347	0.5297700896649945
RYD52812 [Sphingobacteriales bacterium]	54	0.5362310849426445
RLB08830 [Deltaproteobacteria bacterium]	137	0.555267599104447
RZL96560 [Variovorax sp.]	266	0.410267868962063
WP_094236200 [Tumebacillus algifaecis]	785	0.5859625845852598
OFW99817 [Alphaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_63_12]	88	0.34840611388794784
WP_072711849 [Francisella sp. TX077310]	786	0.024113209183419637
PYX79369 [Acidobacteria bacterium]	942	0.9371124179009002
OUT51446 [Rhodospirillaceae bacterium TMED8]	657	0.44908026290245084
GBD33165 [bacterium HR33]	964	0.17056979725816068
WP_014782105 [Aequorivita sublithincola DSM 14238]	345	0.03798573994269516
WP_117011665 [Duganella sp. BJB480]	188	0.05302572186775878
PLY06812 [Desulfuromonas sp.]	193	0.7954158416574793
PCI63572 [Gammaproteobacteria bacterium]	832	0.11118951555902123
WP_046109225 [Devosia geojensis]	388	0.3337265308839138
WP_014778590 [Thiocystis violascens DSM 198]	598	0.2113325265992051
OGP55816 [Deltaproteobacteria bacterium RBG_13_52_11]	869	0.3702274522480895
WP_129470301 [Pseudoxanthomonas sp. GSS15]	991	0.24472481276376412
PYS81770 [Acidobacteria bacterium]	402	0.31782087813976145
PDH33383 [Halieaceae bacterium MED-G27]	874	0.7047216267908003
OGB24960 [Burkholderiales bacterium RIFCSPLOWO2_02_FULL_57_36]	782	0.18356988394123575
PYS89522 [Acidobacteria bacterium]	573	0.5984132655709389
WP_018574406 [Oligella ureolytica]	797	0.9073742046719766
PZU16373 [Citromicrobium sp.]	982	0.374835238126935
PPR55253 [Alphaproteobacteria bacterium MarineAlpha5_Bin3]	332	0.4435978252463736
WP_123633314 [Marinobacter sp. R17]	774	0.5573392393093398
PYK72998 [Verrucomicrobia bacterium]	792	0.08829579185523995
TAM04016 [Paraburkholderia sp.]	54	0.012461404132086296
CDE64100 [Parabacteroides sp. CAG:409]	229	0.9805722917156005
WP_069039133 [Methyloversatilis sp. RAC08]	456	0.16228716623209372
XP_020189664 [Aegilops tauschii subsp. tauschii]	81	0.495662013784787
SFP58449 [Nitrosomonas cryotolerans ATCC 49181]	742	0.28694084346574944
PDH46468 [Bacteroidetes bacterium MED-G13]	470	0.11600847615676002
WP_077026685 [Fuerstia marisgermanicae]	513	0.26951125605863624
RMF08618 [Alphaproteobacteria bacterium]	354	0.2600966636963271
WP_091639692 [Aquisalimonas asiatica]	46	0.7878456882509985
KVH92261 [Cynara cardunculus var. scolymus]	625	0.40197252697304997
OUW10889 [Candidatus Pelagibacter sp. TMED166]	19	0.9438411197147487
PYT98900 [Acidobacteria bacterium]	378	0.20574615095507176
TAN09068 [Rhodanobacteraceae bacterium]	535	0.6409491673057929
TAK39951 [Xanthomonadaceae bacterium]	679	0.43529531004872957
PIE84048 [Bacteroidia bacterium]	812	0.5056934243114558
CBX28973 [uncultured Desulfobacterium sp.]	370	0.7700412873452153
WP_107960903 [Neisseria cinerea]	784	0.6643833673904325
WP_005646425 [Parabacteroides merdae]	925	0.9046040207577267
WP_112291144 [Rahnella sp. AN3-3W3]	228	0.12390767007240655
WP_113905792 [Aliidiomarina sp. F3105]	420	0.08844996956912532
WP_115858144 [Lysobacter sp. zong2l5]	132	0.7204414116648256
PHS66547 [Thalassobium sp.]	622	0.05933269711458511
WP_057157507 [Massilia sp. Root351]	760	0.005899253175886132
WP_078239498 [Haemophilus]	974	0.05189563995855073
WP_078487226 [Solemya velesiana gill symbiont]	911	0.5584718660955013
PPR35140 [Alphaproteobacteria bacterium MarineAlpha9_Bin6]	207	0.9479232263627784
OLB24076 [Acidobacteriales bacterium 13_2_20CM_55_8]	20	0.30899786583299216
WP_110253757 [Undibacterium pigrum]	878	0.47549532062276356
WP_104228923 [Solimonas fluminis]	550	0.9823431582159788
WP_123290298 [Desulfosoma caldarium]	50	0.33055442899627474
KXK30111 [Candidatus Brocadia sinica]	995	0.9845733501758475
WP_106227887 [beta proteobacterium MWH-P2sevCIIIb]	211	0.1945970846376397
WP_113858602 [Pseudocitrobacter faecalis]	380	0.011859826612504398
OPY85347 [Smithella sp. PtaU1.Bin162]	22	0.11233752777610961
WP_057972744 [Lysobacter antibioticus]	129	0.8699292501162904
WP_066406184 [Flavisolibacter tropicus]	836	0.8363307520486638
WP_119116033 [Bacillus asahii]	972	0.06762032429997322
RMF72450 [Alphaproteobacteria bacterium]	392	0.6468817799420666
PYO97433 [Gemmatimonadetes bacterium]	440	0.499517722841761
PMP70589 [Calditerrivibrio nitroreducens]	415	0.2966495192030807
PKQ01918 [Alphaproteobacteria bacterium HGW-Alphaproteobacteria-12]	174	0.4207177274907745
WP_018151224 [Leeia oryzae]	765	0.3946320665221561
WP_089515454 [Polynucleobacter cosmopolitanus]	576	0.25570002113340085
WP_051246365 [Thermomonas fusca]	499	0.6300174406643215
TDJ21784 [Deltaproteobacteria bacterium]	435	0.7085178933367147
WP_031597047 [Ferrovum sp. Z-31]	766	0.4555999110174087
WP_108037202 [Verrucomicrobia bacterium LW23]	665	0.6808695882110865
PYV85203 [Acidobacteria bacterium]	603	0.6675349878174334
OFW65008 [Actinobacteria bacterium RBG_19FT_COMBO_36_27]	490	0.30145924955773606
WP_011362997 [Chlorobium chlorochromatii CaD3]	50	0.31945130418259027
WP_092898380 [Rhodobacter sp. 24-YEA-8]	319	0.7078767253563678
TIO10484 [Mesorhizobium sp.]	872	0.7691851392361975
WP_010183312 [Sphingomonas sp. PAMC 26605]	529	0.13483556240279226
PKP71931 [Alphaproteobacteria bacterium HGW-Alphaproteobacteria-5]	30	0.9656706940994214
WP_074010144 [Duodenibacillus massiliensis]	112	0.8260657425670251
KLT17437 [Bacillus vireti]	228	0.3907982991326878
WP_064260397 [Roseovarius indicus]	381	0.48780037749680405
WP_132545349 [Rhodovulum euryhalinum]	559	0.6408247228587046
WP_138018547 [Moraxella osloensis]	733	0.5548152441120199
WP_108902668 [Flavobacterium pallidum]	192	0.0018374056554629759
WP_116013746 [Thalassotalea euphylliae]	422	0.889826150211724
WP_002647284 [Gimesia maris DSM 8797]	817	0.47544055701833143
PIW46949 [Zetaproteobacteria bacterium CG_4_9_14_3_um_filter_54_145]	279	0.5348562041151986
PZN86496 [Proteobacteria bacterium]	208	0.818770754600127
OYY43999 [Gallionellales bacterium 39-52-133]	342	0.7395398014978299
OYU43324 [Burkholderiales bacterium PBB4]	455	0.6066133332670754
TNF89000 [Gammaproteobacteria bacterium]	704	0.97019213114345
TMH90851 [Betaproteobacteria bacterium]	469	0.03595625568861194
RLA91703 [Deltaproteobacteria bacterium]	842	0.534492583300904
WP_067743628 [Novosphingobium sp. Fuku2-ISO-50]	68	0.09124818337806306
RKY02263 [Candidatus Poribacteria bacterium]	488	0.24048298374769828
PRD30068 [Trichonephila clavipes]	630	0.40682433179865785
RJR18915 [Nitrospiraceae bacterium]	58	0.7606863380018712
WP_132539005 [Plasticicumulans lactativorans]	326	0.8239910193207755
PYN12351 [Candidatus Rokubacteria bacterium]	716	0.6901535279031425
WP_068389976 [Ventosimonas gracilis]	86	0.3001974483827725
RKZ39083 [Gammaproteobacteria bacterium]	275	0.4538564605340306
WP_011828256 [Methylibium petroleiphilum PM1]	169	0.39172030302255945
OUW50936 [bacterium TMED190]	580	0.4024302884934259
WP_095177096 [Haemophilus pittmaniae]	433	0.4799954758486512
RWE26734 [Mesorhizobium sp.]	698	0.3847967792512913
WP_084067113 [Desulfobacterium vacuolatum DSM 3385]	833	0.08180860575774918
WP_056185361 [Pseudorhodoferax sp. Leaf267]	292	0.6446098954380577
WP_109425900 [Maritimibacter sp. 55A14]	754	0.35954354645875397
WP_013707197 [Desulfobacca acetoxidans DSM 11109]	833	0.13215755019595588
WP_100366612 [Yoonia maricola]	702	0.046617279143244206
WP_026447389 [Acidobacteriaceae bacterium URHE0068]	201	0.37560553340996006
WP_092284433 [Pseudomonas sabulinigri]	576	0.5090099261365301
WP_089287939 [Azospirillum sp. RU37A]	0	0.8877620246437224
WP_028115161 [Ferrimonas senticii]	84	0.1132701855637196
WP_138165925 [Methylocystis sp. B8]	45	0.9392137912844566
OIP85083 [Porphyromonadaceae bacterium CG2_30_38_12]	556	0.48480452366711213
WP_066743070 [Sphingomonadales bacterium EhC05]	768	0.9431182834717247
WP_136573657 [Lampropedia puyangensis]	903	0.9330711381431599
WP_106747721 [Phreatobacter cathodiphilus]	638	0.5063341333679026
WP_021185596 [Pantoea sp. AS-PWVM4]	207	0.6567022657198197
WP_071316118 [Anaerobacillus isosaccharinicus]	717	0.25916165167486493
WP_069313607 [Piscirickettsia litoralis]	238	0.053267649006970896
RNC91332 [Oricola sp.]	118	0.6939241760385565
RKZ14898 [bacterium]	984	0.9261078312820623
PHR63939 [Idiomarina sp.]	201	0.8031385163264989
PKO26032 [Betaproteobacteria bacterium HGW-Betaproteobacteria-8]	387	0.7618629576346414
RMG06790 [Acidobacteria bacterium]	317	0.8166543572604386
WP_132577538 [Pseudofulvimonas gallinarii]	843	0.9623845515040578
WP_012683189 [Gemmatimonas aurantiaca T-27]	142	0.3531000820296327
WP_013166147 [Starkeya novella DSM 506]	779	0.3600144822205418
OHE59832 [Thiobacillus sp. GWE1_62_9]	412	0.3081388975703414
OEU64328 [Desulfuromonadales bacterium C00003107]	702	0.566876975355305
WP_127745329 [Sphingomonas sp. CCP-7]	152	0.8740590293770429
WP_013536883 [Thermovibrio ammonificans HB-1]	462	0.007877996007037535
WP_078545349 [Bacillus alkalitelluris]	502	0.44458123809078576
WP_119052184 [Pseudoflavitalea sp. 5GH32-13]	842	0.5525299675811124
TDI88389 [Caldithrix sp.]	738	0.9835133201881675
TAM33901 [Burkholderiaceae bacterium]	903	0.5469425720474653
KES17263 [Gilliamella apicola SCGC AB-598-B02]	271	0.44653882805220724
KUP91345 [Tritonibacter horizontis]	870	0.07128117120208954
OWY70981 [cyanobacterium TDX16]	960	0.3834861957526712
WP_111445432 [Cytophaga xylanolytica]	289	0.6747685121950731
RYY01918 [Gammaproteobacteria bacterium]	249	0.3761845659474622
WP_129508607 [Candidatus Marinimicrobia bacterium]	525	0.6548461314133727
OLC17771 [Candidatus Rokubacteria bacterium 13_1_20CM_2_70_7]	481	0.6463089678805681
WP_015597255 [Hyphomicrobium denitrificans 1NES1]	266	0.8533752235016343
WP_038487388 [Collimonas arenae]	686	0.9603257911387643
WP_010941589 [Geobacter sulfurreducens]	81	0.6173712283033788
WP_106637498 [Siphonobacter sp. BAB-5404]	89	0.6913542960139571
WP_109302259 [Aquimarina sp. AU474]	806	0.3788197020564431
WP_109384739 [Pelagicola sp. LXJ1103]	779	0.213332855453637
WP_108650764 [Gammaproteobacteria bacterium DM2]	111	0.34187669557751865
KXS49086 [Marinobacter sp. T13-3]	302	0.3274653497527531
WP_111362131 [Rhodobacteraceae bacterium AsT-22]	306	0.0843514285282011
RLB28149 [Deltaproteobacteria bacterium]	391	0.9791596808867378
WP_056464212 [Rhizobacter sp. Root404]	814	0.9115116391876193
WP_029166012 [Aminiphilus circumscriptus]	911	0.2926669339888158
OUW24678 [Rickettsiales bacterium TMED174]	989	0.3706137726629438
WP_056664811 [Rhizobacter sp. Root1221]	785	0.8190273845717377
WP_045817654 [Cellvibrionaceae bacterium 1162T.S.0a.05]	485	0.3711353336027753
OGA32361 [Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23]	579	0.6963286507988827
RLB01460 [Deltaproteobacteria bacterium]	16	0.9668889102753573
WP_009119779 [Neisseria shayeganii 871]	635	0.32592154557182873
WP_117155245 [Rhodobacteraceae bacterium 63075]	931	0.5659536521098175
WP_038271755 [Xylella taiwanensis]	864	0.766113419761061
WP_068342793 [Porphyromonadaceae bacterium H1]	601	0.6571620412514582
WP_142586278 [Methylobacterium sp. SB0023/3]	803	0.5123701207147803
WP_134700030 [Ammoniphilus sp. YIM 78166]	840	0.9647285939522167
WP_062503949 [Gluconobacter japonicus]	377	0.3166320823663161
WP_136851481 [Sinimarinibacterium sp. CAU 1509]	205	0.615155573436189
WP_093688370 [Sporolituus thermophilus DSM 23256]	713	0.3918150110964169
WP_008058683 [Methyloversatilis universalis FAM5]	778	0.572209064441316
RDH81855 [endosymbiont of Seepiophila jonesi]	558	0.11001163077700948
EAR61051 [Neptuniibacter caesariensis]	235	0.6772467669013423
WP_071058241 [Pelistega sp. MC2]	134	0.6827888492888339
WP_105051555 [Psychrosphaera saromensis]	654	0.7550181117638685
SPH21119 [Ascidiaceihabitans donghaensis]	471	0.5309742294514039
WP_088264244 [Chryseobacterium haifense DSM 19056]	242	0.14875145074658003
RTL58520 [Sphingobacteriales bacterium]	621	0.6263374744952808
WP_111126247 [Mesonia sp. K7]	127	0.19994810147092423
WP_091586824 [Alteribacillus bidgolensis]	910	0.19656644577999027
WP_070111766 [Glaciecola punicea]	176	0.05965630751970519
WP_051079898 [Thioalkalivibrio thiocyanodenitrificans]	777	0.2008607329361135
SMB26582 [Sterolibacterium denitrificans]	373	0.39309275743530225
WP_012934133 [Conexibacter woesei DSM 14684]	51	0.23936052685339804
OAV33751 [Moraxella catarrhalis]	409	0.3775740505218669
PYO36813 [Gemmatimonadetes bacterium]	296	0.5477587218480457
WP_094099748 [Lonsdalea iberica]	703	0.9196713031953089
WP_047144762 [Aquamicrobium sp. LC103]	851	0.21655264419415687
WP_087146509 [Crenothrix polyspora]	942	0.5308338137082977
WP_018781685 [Bacillus pseudomycoides]	290	0.23039363365932164
WP_068856062 [Xanthomonas translucens]	678	0.1860397229025128
PDH45155 [Flavobacteriales bacterium MED-G22]	805	0.747824758706438
RFC32747 [Candidatus Nitrotoga sp. MKT]	870	0.5736772118996731
ATW28570 [Peptococcaceae bacterium DCMF]	152	0.3114127297096949
WP_116859880 [Sphingomonas sp. URHD0007]	498	0.8937178653147911
RPI00446 [Calditrichaeota bacterium]	845	0.24481044988015177
WP_011629174 [Alkalilimnicola ehrlichii MLHE-1]	437	0.4281836530986485
WP_024460787 [Marinimicrobium sp. LS-A18]	697	0.5295536081154203
WP_119334431 [Hydrogenophilus thermoluteolus]	491	0.36579913701042355
WP_142852689 [Aliiroseovarius halocynthiae]	894	0.20578101811969673
WP_105743307 [Phyllobacterium sp. 1N-3]	634	0.5666976963229988
WP_082132219 [Luteimonas sp. FCS-9]	522	0.3657403278906546
PDH18288 [Pelagibacterales bacterium MED-G44]	624	0.9341920682528065
WP_091932351 [Propionivibrio dicarboxylicus]	97	0.49948398193421295
WP_132007451 [Bacillus foraminis]	146	0.06254173401939789
WP_013163387 [Desulfurivibrio alkaliphilus AHT 2]	636	0.01637381102583002
RZL57351 [Variovorax sp.]	920	0.06685224488964647
WP_062179433 [Dysgonomonas macrotermitis]	695	0.2624266148872978
WP_132954832 [Uruburuella suis]	833	0.6944664659832129
WP_109706220 [Falsochrobactrum sp. HN4]	298	0.42634102029061005
WP_113288376 [Rhodosalinus sp. E84]	99	0.35779847946216103
WP_013639435 [Acidiphilium multivorum AIU301]	107	0.6189115478155165
XP_024923011 [Ziziphus jujuba]	815	0.8175686783133932
WP_050027937 [Verrucomicrobium sp. BvORR034]	10	0.4652754326516334
WP_142904262 [Cellvibrionaceae bacterium R142]	781	0.6034479616128755
OIN91240 [Comamonadaceae bacterium CG12_big_fil_rev_8_21_14_0_65_59_15]	789	0.9128229045692029
TNE98261 [Bacteroidetes bacterium]	543	0.0053267715250953085
WP_130642696 [Marinilabiliaceae bacterium JC017]	294	0.7158039318654781
KXS31778 [Candidatus Gallionella acididurans]	882	0.039454106449738346
WP_011581049 [Chelativorans sp. BNC1]	911	0.9060615432928097
WP_122253937 [Comamonadaceae bacterium NML161473]	54	0.6016815530576897
WP_104404938 [Prevotella sp. MGM2]	907	0.1805810587377622
RUM55997 [Marinomonas sp.]	678	0.039451156984626534
WP_024594468 [Pseudoalteromonas sp. TB13]	569	0.5763246303887083
RZJ45553 [Brevundimonas sp.]	492	0.5592827317098631
WP_138921829 [endosymbiont of Tevnia jerichonana]	120	0.09860985056382121
WP_057192919 [Bosea sp. Root483D1]	661	0.32815074899554453
PLX14219 [Marinilabiliales bacterium]	668	0.41503884544889114
WP_105052537 [Psychrosphaera saromensis]	0	0.4645831198618877
WP_136461585 [Shimia sp. MYP11]	204	0.649449419809535
WP_101814296 [Yersiniaceae bacterium 2015Iso6]	90	0.06656780088033021
KXB98381 [Chlorobi bacterium NICIL-2]	645	0.3454331418128015
WP_111636957 [Marinomonas sp. DSL-35]	649	0.7329162490376596
WP_067961821 [Aminobacter aminovorans]	589	0.9443246577754573
WP_104520143 [Rhodopila globiformis]	386	0.8464257562116112
OHE84947 [Xanthomonadales bacterium RIFOXYD1_FULL_69_11]	426	0.6384664492053008
RLD10666 [candidate division KSB1 bacterium]	616	0.9034391913531628
OGT57460 [Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_43_28]	377	0.3220011594707799
WP_049705383 [Devosia sp. H5989]	353	0.6629275699144415
OIP67703 [Candidatus Atribacteria bacterium CG2_30_33_13]	676	0.5181778847324277
WP_133005894 [Marinobacter sp. JH2]	935	0.13902368343053884
WP_047264677 [Candidatus Liberibacter africanus PTSAPSY]	638	0.17960510368382443
WP_024297960 [Methylosarcina lacus]	763	0.6352750485555655
WP_127078835 [Rhodomicrobium sp. JA980]	523	0.15967869485352082
PIV15256 [Gallionellales bacterium CG03_land_8_20_14_0_80_55_15]	293	0.5739993971367194
WP_086495683 [Sphingomonas sp. KC8]	835	0.11012249183577116
TES92398 [Candidatus Cloacimonetes bacterium]	597	0.2820741412525577
SUB35020 [Pasteurella multocida]	846	0.8962534166685607
KRO61055 [Pelagibacteraceae bacterium BACL5 MAG-120813-bin20]	960	0.6656523877348306
PYT97210 [Acidobacteria bacterium]	934	0.9252528738705288
OGF13163 [Candidatus Eisenbacteria bacterium RBG_19FT_COMBO_70_11]	751	0.03092367842186372
PLX87476 [Desulfuromonas sp.]	692	0.8153422712752149
WP_023472188 [Betaproteobacteria bacterium MOLA814]	572	0.8368443388545768
OGP50386 [Deltaproteobacteria bacterium RBG_13_43_22]	346	0.06577073341581974
WP_090553167 [Natronincola ferrireducens]	620	0.6795727566791416
WP_129224554 [bacterium RmlP026]	970	0.5677634669823985
WP_051968630 [Alysiella crassa]	752	0.7584354585541612
WP_090698658 [Beijerinckia sp. 28-YEA-48]	272	0.3815009676754012
WP_009149763 [Thiorhodovibrio sp. 970]	481	0.5933630924711065
WP_012030829 [Dichelobacter nodosus VCS1703A]	619	0.1819310988321845
WP_097460478 [Mangrovitalea sediminis]	515	0.6189861000053598
WP_049724644 [Wenzhouxiangella marina]	502	0.11998486968443789
WP_085632834 [Marivita cryptomonadis]	239	0.9744956275856024
OGQ26560 [Deltaproteobacteria bacterium RBG_16_71_12]	287	0.5930703564321259
WP_028486859 [Thiomicrorhabdus chilensis]	676	0.504776382647362
WP_114228487 ['Sphingomonas ginsengisoli' Hoang et al. 2012]	511	0.8480590630166596
RPG25777 [Gammaproteobacteria bacterium TMED92]	916	0.17829954450918173
OGR82068 [Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_64_13]	433	0.5156807285590789
RYF19282 [Comamonadaceae bacterium]	561	0.13155428692638838
WP_116499752 [Betaproteobacteria bacterium]	634	0.898039388906146
WP_125180468 [Thiohalobacter thiocyanaticus]	974	0.15280382246222968
PID63483 [Gammaproteobacteria bacterium]	793	0.6248491168919053
WP_127684028 [Inhella sp. CCP-18]	843	0.6751623399287378
OEU46192 [Desulfobacterales bacterium S7086C20]	464	0.514165483901498
PYR48895 [Acidobacteria bacterium]	38	0.6982028711945459
ALP54567 [Candidatus Tenderia electrophaga]	587	0.26587374353579885
WP_068808900 [Thauera phenolivorans]	186	0.32745747777439926
WP_105168508 [Pseudoalteromonas sp. T1lg23B]	547	0.03108404286701183
RYY67877 [Chitinophagaceae bacterium]	500	0.9190604685777116
PIV15363 [Gallionellales bacterium CG03_land_8_20_14_0_80_55_15]	675	0.2259809944785538
WP_114327459 [Candidatus Colwellia aromaticivorans]	561	0.5634428677674735
WP_056713692 [Bosea sp. Leaf344]	149	0.6145125908018149
WP_091946012 [Phyllobacterium sp. YR620]	298	0.6342816594817972
OUV62177 [Candidatus Thioglobus sp.]	988	0.13240751392213124
WP_141623449 [Lysobacter sp. SJ-36]	138	0.534005850508465
WP_115434386 [Crenobacter cavernae]	961	0.25817244678615214
WP_114712270 [Rhizobium grahamii]	14	0.804311184045346
RVH98384 [Sinorhizobium meliloti]	460	0.4498807817255842
